year,X1,X2,Incumbent,DemVote,RepVote,DemShare,Contested,DemShare_Adj
1990,62,1,1,82176,46802,0.637131913969824,TRUE,0.637131913969824
1990,62,2,1,105248,68226,0.60670763342057,TRUE,0.60670763342057
1990,62,3,1,124487,49961,0.713605200403559,TRUE,0.713605200403559
1990,62,4,0,75901,89285,0.459488092211204,TRUE,0.459488092211204
1990,62,5,-1,57776,127740,0.311434054205567,TRUE,0.311434054205567
1990,62,6,-1,57961,105312,0.354994395889094,TRUE,0.354994395889094
1990,63,1,0,85054,75406,0.530063567244173,TRUE,0.530063567244173
1990,63,2,1,98008,56044,0.636200763378599,TRUE,0.636200763378599
1990,64,1,1,100409,63837,0.611333000499251,TRUE,0.611333000499251
1990,64,2,-1,56739,96449,0.370388019949343,TRUE,0.370388019949343
1990,65,1,1,84650,47377,0.641156733092474,TRUE,0.641156733092474
1990,65,2,-1,59581,103508,0.365328133718399,TRUE,0.365328133718399
1990,66,1,-1,41306,97375,0.297849020413755,TRUE,0.297849020413755
1990,66,2,-1,0,80677,0,FALSE,0.25
1990,66,3,1,104225,35751,0.744591930045151,TRUE,0.744591930045151
1990,67,1,-1,69491,82746,0.456465905134757,TRUE,0.456465905134757
1990,67,2,1,85167,58869,0.591289677580605,TRUE,0.591289677580605
1990,67,3,0,79163,49452,0.615503634879291,TRUE,0.615503634879291
1990,68,98,-1,70977,87078,0.449065198823194,TRUE,0.449065198823194
1990,71,1,1,96468,99782,0.491556687898089,TRUE,0.491556687898089
1990,71,2,-1,65333,133315,0.328888284805284,TRUE,0.328888284805284
1990,71,3,1,132143,76148,0.634415313191641,TRUE,0.634415313191641
1990,71,4,1,115090,82738,0.58176800048527,TRUE,0.58176800048527
1990,71,5,1,120633,35671,0.771784471286723,TRUE,0.771784471286723
1990,71,6,1,137306,64402,0.680716679556587,TRUE,0.680716679556587
1990,71,7,1,121080,79031,0.605064189374897,TRUE,0.605064189374897
1990,71,8,1,119645,75544,0.612969993186091,TRUE,0.612969993186091
1990,71,9,1,94739,67412,0.584264050175454,TRUE,0.584264050175454
1990,71,10,1,81875,48747,0.626808653978656,TRUE,0.626808653978656
1990,71,11,1,105029,45818,0.696261775176172,TRUE,0.696261775176172
1990,71,12,-1,69270,125157,0.356277677483066,TRUE,0.356277677483066
1990,71,13,1,97286,59773,0.619423274056246,TRUE,0.619423274056246
1990,71,14,0,120742,128309,0.484808332429904,TRUE,0.484808332429904
1990,71,15,1,97147,49634,0.661849966957576,TRUE,0.661849966957576
1990,71,16,1,134236,39885,0.770935154289259,TRUE,0.770935154289259
1990,71,17,-1,82611,68848,0.545434738113945,TRUE,0.545434738113945
1990,71,18,1,98804,0,1,FALSE,0.75
1990,71,19,-1,76991,94599,0.448691648697477,TRUE,0.448691648697477
1990,71,20,-1,65101,112962,0.365606554983349,TRUE,0.365606554983349
1990,71,21,-1,68921,118326,0.368075322969126,TRUE,0.368075322969126
1990,71,22,-1,61630,108634,0.361967297843349,TRUE,0.361967297843349
1990,71,23,1,103141,57118,0.643589439594656,TRUE,0.643589439594656
1990,71,24,1,71562,26607,0.728967392965193,TRUE,0.728967392965193
1990,71,25,1,48120,17021,0.738705270106385,TRUE,0.738705270106385
1990,71,26,1,78031,44492,0.636868179851946,TRUE,0.636868179851946
1990,71,27,1,90857,58140,0.60979080115707,TRUE,0.60979080115707
1990,71,28,1,69482,21245,0.765835969446802,TRUE,0.765835969446802
1990,71,29,0,51350,12054,0.809885811620718,TRUE,0.809885811620718
1990,71,30,1,45456,28914,0.611214199273901,TRUE,0.611214199273901
1990,71,31,1,56394,27593,0.671461059449677,TRUE,0.671461059449677
1990,71,32,1,68268,42692,0.615248738284066,TRUE,0.615248738284066
1990,71,33,-1,49981,101336,0.330306574938705,TRUE,0.330306574938705
1990,71,34,1,55646,36024,0.60702519908367,TRUE,0.60702519908367
1990,71,35,-1,66100,121602,0.352153946148683,TRUE,0.352153946148683
1990,71,36,1,72409,64961,0.527109266943292,TRUE,0.527109266943292
1990,71,37,-1,103961,115469,0.473777514469307,TRUE,0.473777514469307
1990,71,38,-1,43693,60561,0.419101425364974,TRUE,0.419101425364974
1990,71,39,-1,53670,113849,0.320381568657884,TRUE,0.320381568657884
1990,71,40,-1,68087,142299,0.323628948694305,TRUE,0.323628948694305
1990,71,41,-1,93586,105723,0.469552303207582,TRUE,0.469552303207582
1990,71,42,-1,67189,109353,0.380583657146741,TRUE,0.380583657146741
1990,71,43,-1,0,151206,0,FALSE,0.25
1990,71,44,1,48712,50377,0.491598461988717,TRUE,0.491598461988717
1990,71,45,-1,0,123591,0,FALSE,0.25
1990,72,1,1,150292,72382,0.674941843232708,TRUE,0.674941843232708
1990,72,2,-1,60131,127998,0.319626426547741,TRUE,0.319626426547741
1990,72,3,1,169731,40216,0.808446893739849,TRUE,0.808446893739849
1990,72,4,1,162494,0,1,FALSE,0.75
1990,72,5,-1,124610,101650,0.550738088924246,TRUE,0.550738088924246
1990,73,1,-1,92447,100339,0.479531708734037,TRUE,0.479531708734037
1990,73,2,1,92837,75669,0.550941806226484,TRUE,0.550941806226484
1990,73,3,1,95645,82269,0.537591195746259,TRUE,0.537591195746259
1990,73,4,-1,44241,106545,0.293402570530421,TRUE,0.293402570530421
1990,73,5,1,110234,49965,0.688106667332505,TRUE,0.688106667332505
1990,73,6,1,79079,49786,0.613657703798549,TRUE,0.613657703798549
1990,73,7,1,106761,35511,0.750400641025641,TRUE,0.750400641025641
1990,73,8,-1,75031,96323,0.437871307352031,TRUE,0.437871307352031
1990,81,98,-1,91677,99003,0.480789804908748,TRUE,0.480789804908748
1990,82,1,0,97622,62982,0.607842893078628,TRUE,0.607842893078628
1990,82,2,0,118155,54625,0.683846510012733,TRUE,0.683846510012733
