idnum, state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
10581,R6,NM,35,87026, 5,1,1,1,N, , .,10,  .,2232,2245,011889,012089,     1.8,    10.5,     8.400768,0,0, 10,LAGUNA              
10582,R6,NM,35,87026, 5,1,1,1,N, , .,10,  .,2215,1035,011889,012089,     2.9,     9.6,     8.400768,0,0, 10,LAGUNA              
10583,R6,NM,35,87026, 5,1,1,1,N, , .,10,  .,2320,1125,011889,012089,     2.6,    10.6,     8.400768,0,0, 10,LAGUNA              
10584,R6,NM,35,87026, 5,1,1,1,N, , .,10,  .,2350,1200,011889,012089,     6.8,     5.1,     8.400768,0,0, 10,LAGUNA              
10585,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1300,1500,011889,012089,     3.7,     6.2,     8.400768,0,0, 10,LAGUNA              
10586,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1328,1330,011889,012089,     3.8,     6.8,     8.400768,0,0, 10,LAGUNA              
10587,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1415,1519,011889,012089,     9.5,     3.8,     8.400768,0,0, 10,LAGUNA              
10588,R6,NM,35,87026, 5,1,1,1,N, , .,10,  .,1544,1545,011889,012089,     4.2,     6.5,     8.400768,0,0, 10,LAGUNA              
10589,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1315,1325,012589,012789,     3.2,    10.6,     8.400768,0,0, 10,LAGUNA              
10590,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,2300,1050,012689,012889,     2.2,    29.7,     8.400768,0,0, 10,LAGUNA              
10591,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1820,1830,011789,011989,     1.3,    19.1,     8.400768,0,0, 10,LAGUNA              
10592,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1230,1310,012489,012689,     3.7,    12.2,     8.400768,0,0, 10,LAGUNA              
10593,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1318,1320,012489,012689,     9.3,     6.2,     8.400768,0,0, 10,LAGUNA              
10594,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1210,1413,012489,012689,     7.7,     6.1,     8.400768,0,0, 10,LAGUNA              
10595,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1450,1455,012489,012689,     0.7,    52.3,     8.400768,0,0, 10,LAGUNA              
10596,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1530,1525,012489,012689,     0.9,    45.1,     8.400768,0,0, 10,LAGUNA              
10597,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1900,1910,013089,020289,     5.2,     6.3,     8.400768,0,0, 10,LAGUNA              
10598,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1610,1600,012489,012689,     3.1,    14.0,     8.400768,0,0, 10,LAGUNA              
10599,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1147,1153,012389,012589,     3.8,    27.9,     8.400768,0,0, 10,LAGUNA              
10600,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1520,1521,012589,012789,     2.1,    17.1,     8.400768,0,0, 10,LAGUNA              
10601,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1435,1447,012589,012789,     0.4,     0.0,     8.400768,0,0, 10,LAGUNA              
10602,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1336,1437,012589,012789,     2.0,    17.4,     8.400768,0,0, 10,LAGUNA              
10603,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1049,1035,012589,012789,     1.2,    25.0,     8.400768,0,0, 10,LAGUNA              
10604,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1027,1025,012589,012789,     0.8,    43.1,     8.400768,0,0, 10,LAGUNA              
10605,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,0940,1000,012489,012689,     2.3,    36.6,     8.400768,0,0, 10,LAGUNA              
10606,R6,NM,35,87026, 5,1,1,2,N, , .,10,  .,1440,1344,011689,011889,     1.4,    20.5,     8.400768,0,0, 10,LAGUNA              
10607,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1009,1050,011789,011989,     4.7,     6.9,     8.400768,0,0, 10,LAGUNA              
10608,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1020,1055,011789,011989,     1.2,    20.0,     8.400768,0,0, 10,LAGUNA              
10609,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1050,1110,011789,011989,     3.6,     8.6,     8.400768,0,0, 10,LAGUNA              
10610,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1110,1100,011789,011989,     1.9,    13.9,     8.400768,0,0, 10,LAGUNA              
10611,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1120,1115,011789,011989,     2.9,     9.6,     8.400768,0,0, 10,LAGUNA              
10612,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,0945,0955,011889,012089,     5.0,     5.7,     8.400768,0,0, 10,LAGUNA              
10613,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1000,1500,011889,012089,     3.9,     6.5,     8.400768,0,0, 10,LAGUNA              
10614,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1115,1124,011889,012089,     6.6,     5.0,     8.400768,0,0, 10,LAGUNA              
10615,R6,NM,35,87026, 5,1,1,2,N, , .,10,  .,1410,1400,011889,012089,     4.4,     6.3,     8.400768,0,0, 10,LAGUNA              
10616,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1425,1405,011889,012089,     4.6,     6.2,     8.400768,0,0, 10,LAGUNA              
10617,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1455,1452,011689,012089,     2.5,     8.0,     8.400768,0,0, 10,LAGUNA              
10618,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1526,1532,011889,012089,     4.2,     6.2,     8.400768,0,0, 10,LAGUNA              
10619,R6,NM,35,87026, 5,1,3,3,N, , .,10,  .,1540,1542,011889,012089,     3.6,     7.1,     8.400768,0,0, 10,LAGUNA              
10620,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1007,1134,012389,012589,     2.8,    35.9,     8.400768,0,0, 10,LAGUNA              
10621,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1026,1139,012389,012589,     2.0,    48.9,     8.400768,0,0, 10,LAGUNA              
10622,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1105,1137,012389,012589,     5.3,    20.8,     8.400768,0,0, 10,LAGUNA              
10623,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1116,1144,012389,012589,     2.5,    42.6,     8.400768,0,0, 10,LAGUNA              
10624,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1130,1148,012389,012589,    15.6,     7.4,     8.400768,0,0, 10,LAGUNA              
10625,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1600,1544,012389,012589,    14.3,     8.5,     8.400768,0,0, 10,LAGUNA              
10626,R6,NM,35,87026, 5,1,1,3,N, , .,10,  .,1315,1427,012589,012789,     0.8,    42.9,     8.400768,0,0, 10,LAGUNA              
10627,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1010,1510,011789,011989,     9.4,     3.8,     7.879599,0,1, 12,NAMBE               
10628,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1045,1430,011789,011989,     7.1,     4.9,     7.879599,0,1, 12,NAMBE               
10629,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1125,1505,011789,011989,     7.0,     4.8,     7.879599,0,1, 12,NAMBE               
10630,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1155,1455,011789,011989,     6.6,     5.1,     7.879599,0,1, 12,NAMBE               
10631,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1330,1445,011789,011989,     2.6,    10.3,     7.879599,0,1, 12,NAMBE               
10632,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1350,1520,011789,011989,     7.5,     4.8,     7.879599,0,1, 12,NAMBE               
10633,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1435,1830,011789,011989,     6.5,     5.2,     7.879599,0,1, 12,NAMBE               
10634,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1510,1630,011789,011989,     8.6,     4.5,     7.879599,0,1, 12,NAMBE               
10635,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1545,1640,011789,011989,     6.8,     5.3,     7.879599,0,1, 12,NAMBE               
10636,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1610,1615,011789,011989,     6.8,     5.3,     7.879599,0,1, 12,NAMBE               
10637,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1700,1715,011789,011989,     7.7,     4.9,     7.879599,0,1, 12,NAMBE               
10638,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1635,1700,011789,011989,     6.4,     5.1,     7.879599,0,1, 12,NAMBE               
10639,R6,NM,35,     , 1,1,1,3,N, , .,12,  .,1730,1740,011789,011989,     7.5,     4.5,     7.879599,0,1, 12,NAMBE               
10640,R6,NM,35,     , 1,1,1,3,N, , .,13,  .,1430,1430,012489,012689,     6.7,    14.1,     6.555556,0,1, 13,PICURIS             
10641,R6,NM,35,     , 1,1,1,3,N, , .,13,  .,1400,1400,012489,012689,     5.9,    16.0,     6.555556,0,1, 13,PICURIS             
10642,R6,NM,35,     , 1,1,1,3,N, , .,13,  .,1450,1450,012489,012689,     6.4,    15.2,     6.555556,0,1, 13,PICURIS             
10643,R6,NM,35,     , 1,1,1,3,N, , .,13,  .,1159,1159,012489,012689,     3.3,    27.0,     6.555556,0,1, 13,PICURIS             
10644,R6,NM,35,     , 1,1,1,3,N, , .,13,  .,1600,1600,012489,012689,     5.9,    15.4,     6.555556,0,1, 13,PICURIS             
10645,R6,NM,35,     , 1,1,1,3,N, , .,13,  .,1530,1530,012489,012689,     5.4,    15.9,     6.555556,0,1, 13,PICURIS             
10646,R6,NM,35,     , 1,1,1,3,N, , .,14,  .,1045,1140,012589,012789,     2.5,    17.3,    15.536842,0,1, 14,POJOAQUE            
10647,R6,NM,35,     , 1,1,1,3,N, , .,14,  .,1115,1415,012589,012789,     8.0,     5.7,    15.536842,0,1, 14,POJOAQUE            
10648,R6,NM,35,     , 1,1,1,3,N, , .,14,  .,1125,1340,012589,012789,     8.8,     6.0,    15.536842,0,1, 14,POJOAQUE            
10649,R6,NM,35,     , 1,1,1,3,N, , .,14,  .,1140,1210,012589,012789,     3.9,    11.1,    15.536842,0,1, 14,POJOAQUE            
10650,R6,NM,35,     , 1,1,1,3,N, , .,14,  .,1345,1500,012589,012789,     4.6,    10.0,    15.536842,0,1, 14,POJOAQUE            
10651,R6,NM,35,87321, 2,1,1,3,N, , .,15,  .,1410,1410,011189,011389,     4.3,     9.4,     7.156015,0,0, 15,RAMAH               
10652,R6,NM,35,87321, 2,1,1,3,N, , .,15,  .,1010,1010,013089,020289,     2.2,    14.2,     7.156015,0,0, 15,RAMAH               
10653,R6,NM,35,87321, 2,1,1,3,N, , .,15,  .,1350,1350,011789,011989,     3.6,     8.2,     7.156015,0,0, 15,RAMAH               
10654,R6,NM,35,87321, 2,1,1,3,N, , .,15,  .,1435,1435,011889,012089,     1.1,    27.6,     7.156015,0,0, 15,RAMAH               
10655,R6,NM,35,87321, 2,1,1,3,N, , .,15,  .,1445,1445,011889,012089,     1.9,    17.5,     7.156015,0,0, 15,RAMAH               
10656,R6,NM,35,87321, 2,1,1,3,N, , .,15,  .,1505,1505,011889,012089,     0.6,    45.0,     7.156015,0,0, 15,RAMAH               
10657,R6,NM,35,87321, 2,1,1,3,N, , .,15,  .,1330,1330,011789,011989,     1.4,    15.7,     7.156015,0,0, 15,RAMAH               
10658,R6,NM,35,87321, 2,1,1,1,N, , .,15,  .,1225,1225,011789,011989,     6.0,     5.8,     7.156015,0,0, 15,RAMAH               
10659,R6,NM,35,87321, 2,1,1,3,N, , .,15,  .,1455,1455,011889,012089,     2.4,    12.5,     7.156015,0,0, 15,RAMAH               
10660,R6,NM,35,87321, 2,1,1,1,N, , .,15,  .,1520,1520,011889,012089,     0.5,     0.0,     7.156015,0,0, 15,RAMAH               
10661,R6,NM,35,87321, 2,1,1,3,N, , .,15,  .,1335,1335,012089,012289,     0.9,    30.4,     7.156015,0,0, 15,RAMAH               
10662,R6,NM,35,87321, 2,0,9,0, , , .,15,  .,1500,1500,011389,011589,     1.6,    19.7,     7.156015,0,0, 15,RAMAH               
10663,R6,NM,35,87321, 2,1,1,0,N, , .,15,  .,1245,1245,012089,012289,     1.5,    19.0,     7.156015,0,0, 15,RAMAH               
10664,R6,NM,35,87321, 2,1,1,2,N, , .,15,  .,1035,1035,012089,012289,     4.1,     8.7,     7.156015,0,0, 15,RAMAH               
10665,R6,NM,35,87321, 2,1,1,3,N, , .,15,  .,1110,1110,012089,012289,     3.9,     8.8,     7.156015,0,0, 15,RAMAH               
10666,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1035,1035,011589,011789,     2.6,     9.2,     7.156015,0,0, 15,RAMAH               
10667,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1210,1210,011389,011589,     1.6,    18.6,     7.156015,0,0, 15,RAMAH               
10668,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,0955,0955,011589,011789,     1.9,    12.4,     7.156015,0,0, 15,RAMAH               
10669,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,0905,0905,011389,011589,     0.7,    38.5,     7.156015,0,0, 15,RAMAH               
10670,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1015,1015,011589,011789,     1.2,    18.5,     7.156015,0,0, 15,RAMAH               
10671,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,0930,0930,011389,011589,     2.9,    10.4,     7.156015,0,0, 15,RAMAH               
10672,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1110,1110,011589,011789,     1.7,    13.4,     7.156015,0,0, 15,RAMAH               
10673,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1125,1125,011589,011789,     1.4,    15.3,     7.156015,0,0, 15,RAMAH               
10674,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,0945,0945,011389,011589,     2.0,    15.6,     7.156015,0,0, 15,RAMAH               
10675,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1200,1200,011389,011589,     2.4,    19.6,     7.156015,0,0, 15,RAMAH               
10676,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1115,1115,011389,011589,     1.7,    18.8,     7.156015,0,0, 15,RAMAH               
10677,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1150,1150,012089,012289,     2.9,    11.1,     7.156015,0,0, 15,RAMAH               
10678,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1059,1059,011589,011789,     2.1,    10.0,     7.156015,0,0, 15,RAMAH               
10679,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1215,1215,011389,011589,     1.2,    25.2,     7.156015,0,0, 15,RAMAH               
10680,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1230,1230,011389,011589,     1.2,    25.1,     7.156015,0,0, 15,RAMAH               
10681,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1140,1140,011589,011789,     2.8,     8.6,     7.156015,0,0, 15,RAMAH               
10682,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1245,1245,011389,011589,     1.7,    15.2,     7.156015,0,0, 15,RAMAH               
10683,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1200,1200,011589,011789,     2.5,    14.7,     7.156015,0,0, 15,RAMAH               
10684,R6,NM,35,87357, 2,1,1,1,N, , .,15,  .,1300,1300,011789,011989,     4.1,     6.7,     7.156015,0,0, 15,RAMAH               
10685,R6,NM,35,87357, 2,5,1,0,N, , .,15,  .,1430,1450,041389,041489,     1.0,    42.3,     7.156015,0,0, 15,RAMAH               
10686,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,0850,0850,012089,012289,     1.8,    17.1,     7.156015,0,0, 15,RAMAH               
10687,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1205,1205,012089,012289,     0.6,    47.8,     7.156015,0,0, 15,RAMAH               
10688,R6,NM,35,87357, 2,1,1,3,N, , .,15,  .,1125,1125,012089,012289,     2.6,    12.6,     7.156015,0,0, 15,RAMAH               
10689,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,0950,1030,011789,011989,     1.6,    14.0,     6.654545,0,1, 16,SAN FELIPE          
10690,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1820,1830,011789,011989,     0.6,    29.9,     6.654545,0,1, 16,SAN FELIPE          
10691,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1000,1100,012389,012589,     1.3,    23.8,     6.654545,0,1, 16,SAN FELIPE          
10692,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1320,1347,011789,011989,     1.6,    15.4,     6.654545,0,1, 16,SAN FELIPE          
10693,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1110,1112,012389,012589,     1.7,    17.8,     6.654545,0,1, 16,SAN FELIPE          
10694,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1740,1815,011789,011989,     1.0,    21.0,     6.654545,0,1, 16,SAN FELIPE          
10695,R6,NM,35,     , 1,1,1,2,N, , .,16,  .,0925,0945,011789,011989,     3.0,    10.0,     6.654545,0,1, 16,SAN FELIPE          
10696,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,0930,1000,011889,012089,     1.0,    20.9,     6.654545,0,1, 16,SAN FELIPE          
10697,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1215,1215,012389,012589,     2.9,    11.6,     6.654545,0,1, 16,SAN FELIPE          
10698,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1800,1805,011789,011989,     2.3,    11.2,     6.654545,0,1, 16,SAN FELIPE          
10699,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1210,1215,012389,012589,     1.1,    23.2,     6.654545,0,1, 16,SAN FELIPE          
10700,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1320,1330,012389,012589,     0.9,    31.9,     6.654545,0,1, 16,SAN FELIPE          
10701,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1325,1445,012389,012589,     2.7,    12.3,     6.654545,0,1, 16,SAN FELIPE          
10702,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1530,1530,012389,012589,     1.5,    20.2,     6.654545,0,1, 16,SAN FELIPE          
10703,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1445,1500,012389,012589,     1.2,    22.8,     6.654545,0,1, 16,SAN FELIPE          
10704,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1000,1010,011889,012089,     1.4,    16.4,     6.654545,0,1, 16,SAN FELIPE          
10705,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1800,1825,012389,012589,     0.9,    29.0,     6.654545,0,1, 16,SAN FELIPE          
10706,R6,NM,35,     , 1,1,1,2,N, , .,16,  .,1825,1830,012389,012589,     3.0,    10.4,     6.654545,0,1, 16,SAN FELIPE          
10707,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1730,1730,012389,012589,     1.6,    19.0,     6.654545,0,1, 16,SAN FELIPE          
10708,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1000,1020,012489,012689,     0.9,    25.3,     6.654545,0,1, 16,SAN FELIPE          
10709,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1020,1025,012489,012689,     2.3,    11.5,     6.654545,0,1, 16,SAN FELIPE          
10710,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1045,1055,011889,012089,     1.7,    13.3,     6.654545,0,1, 16,SAN FELIPE          
10711,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1045,1200,012489,012689,     0.5,    43.6,     6.654545,0,1, 16,SAN FELIPE          
10712,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1100,1155,012489,012689,     0.9,    29.3,     6.654545,0,1, 16,SAN FELIPE          
10713,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1430,1435,011789,011989,     2.3,    12.0,     6.654545,0,1, 16,SAN FELIPE          
10714,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1400,1410,011789,011989,     3.7,     8.5,     6.654545,0,1, 16,SAN FELIPE          
10715,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1130,1200,011789,011989,     2.5,     9.6,     6.654545,0,1, 16,SAN FELIPE          
10716,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,1100,1130,011789,011989,     3.9,     8.0,     6.654545,0,1, 16,SAN FELIPE          
10717,R6,NM,35,     , 1,1,1,3,N, , .,16,  .,0945,1010,011889,012089,     1.7,    11.6,     6.654545,0,1, 16,SAN FELIPE          
10718,R6,NM,35,87001, 1,1,1,3,N, , .,16,  .,1020,1400,012489,012689,     0.7,    31.7,     6.654545,0,0, 16,SAN FELIPE          
10719,R6,NM,35,87501, 1,1,1,3,N, , .,17,  .,0915,0930,022589,022789,     0.6,    44.2,    10.681818,0,0, 17,SAN ILDEFONSO       
10720,R6,NM,35,87501, 1,1,1,2,N, , .,17,  .,1000,1020,022589,022789,     1.8,    14.3,    10.681818,0,0, 17,SAN ILDEFONSO       
10721,R6,NM,35,87501, 1,1,1,3,N, , .,17,  .,1030,1040,022589,022789,     3.6,     8.2,    10.681818,0,0, 17,SAN ILDEFONSO       
10722,R6,NM,35,87501, 1,1,1,1,N, , .,17,  .,1100,1110,022589,022789,     1.5,    16.9,    10.681818,0,0, 17,SAN ILDEFONSO       
10723,R6,NM,35,87501, 1,1,1,3,N, , .,17,  .,1150,1140,022589,022789,     2.4,    11.7,    10.681818,0,0, 17,SAN ILDEFONSO       
10724,R6,NM,35,87501, 1,1,1,1,N, , .,17,  .,1230,0100,022589,022789,     3.9,     9.3,    10.681818,0,0, 17,SAN ILDEFONSO       
10725,R6,NM,35,87501, 1,1,1,3,N, , .,17,  .,1300,1340,022589,022789,     2.4,    10.9,    10.681818,0,0, 17,SAN ILDEFONSO       
10726,R6,NM,35,87501, 1,1,1,3,N, , .,17,  .,1020,1100,022789,030389,     2.4,    64.4,    10.681818,0,0, 17,SAN ILDEFONSO       
10727,R6,NM,35,87532, 1,1,1,3,N, , .,18,  .,1010,0940,032789,032989,    32.7,     5.0,    12.861244,0,0, 18,SAN JUAN            
10728,R6,NM,35,87532, 1,1,1,2,N, , .,18,  .,0930,0930,040489,041089,     0.0,     0.0,    12.861244,0,0, 18,SAN JUAN            
10729,R6,NM,35,87532, 1,1,1,1,N, , .,18,  .,1010,1030,040489,041089,     0.4,     0.0,    12.861244,0,0, 18,SAN JUAN            
10730,R6,NM,35,87532, 1,1,1,1,N, , .,18,  .,1035,1015,032789,032989,    24.4,     5.9,    12.861244,0,0, 18,SAN JUAN            
10731,R6,NM,35,87532, 1,1,1,2,N, , .,18,  .,1130,1130,040489,041089,     0.0,     0.0,    12.861244,0,0, 18,SAN JUAN            
10732,R6,NM,35,87532, 1,1,1,2,N, , .,18,  .,1300,1315,040489,041089,     0.3,     0.0,    12.861244,0,0, 18,SAN JUAN            
10733,R6,NM,35,87532, 1,1,1,1,N, , .,18,  .,1400,1410,040489,041089,     0.1,     0.0,    12.861244,0,0, 18,SAN JUAN            
10734,R6,NM,35,87532, 1,1,1,1,N, , .,18,  .,1240,1130,032789,032989,     0.8,   109.1,    12.861244,0,0, 18,SAN JUAN            
10735,R6,NM,35,87532, 1,1,1,2,N, , .,18,  .,1500,1450,040489,041089,     0.1,     0.0,    12.861244,0,0, 18,SAN JUAN            
10736,R6,NM,35,87532, 1,1,1,3,N, , .,18,  .,1540,1500,040489,041089,     0.0,     0.0,    12.861244,0,0, 18,SAN JUAN            
10737,R6,NM,35,87532, 1,1,1,1,N, , .,18,  .,1400,1300,032789,032989,     0.6,   182.9,    12.861244,0,0, 18,SAN JUAN            
10738,R6,NM,35,87532, 1,1,1,2,N, , .,18,  .,1445,1330,032789,032989,     0.9,   108.6,    12.861244,0,0, 18,SAN JUAN            
10739,R6,NM,35,87532, 1,1,1,3,N, , .,18,  .,1515,1400,032789,032989,     1.0,    92.8,    12.861244,0,0, 18,SAN JUAN            
10740,R6,NM,35,87532, 1,1,1,2,N, , .,18,  .,1715,1615,040489,041089,     0.1,     0.0,    12.861244,0,0, 18,SAN JUAN            
10741,R6,NM,35,87532, 1,1,1,2,N, , .,18,  .,1740,1630,040489,041089,     0.2,     0.0,    12.861244,0,0, 18,SAN JUAN            
10742,R6,NM,35,87532, 1,1,1,3,N, , .,18,  .,1615,1530,040489,041089,     0.0,     0.0,    12.861244,0,0, 18,SAN JUAN            
10743,R6,NM,35,87532, 1,1,1,2,N, , .,18,  .,1600,1500,032789,032989,     0.0,     0.0,    12.861244,0,0, 18,SAN JUAN            
10744,R6,NM,35,87532, 1,1,1,2,N, , .,18,  .,1650,1600,040489,041089,     0.0,     0.0,    12.861244,0,0, 18,SAN JUAN            
10745,R6,NM,35,87532, 1,1,1,1,N, , .,18,  .,1800,1700,040489,041089,     0.0,     0.0,    12.861244,0,0, 18,SAN JUAN            
10746,R6,NM,35,87004, 4,1,1,3,N, , .,19,  .,1137,1330,011089,011289,     1.1,    24.0,     6.666667,0,0, 19,SANDIA              
10747,R6,NM,35,87004, 4,1,1,3,N, , .,19,  .,1100,1152,011889,012089,     2.6,     9.6,     6.666667,0,0, 19,SANDIA              
10748,R6,NM,35,87004, 4,1,1,1,N, , .,19,  .,1146,1630,011889,012089,     1.5,    13.5,     6.666667,0,0, 19,SANDIA              
10749,R6,NM,35,87004, 4,1,1,3,N, , .,20,  .,1025,0850,011789,011989,     6.5,     6.1,    10.222222,0,0, 20,SANTA ANA           
10750,R6,NM,35,87004, 4,1,1,2,N, , .,20,  .,1117,1407,011789,011989,     1.9,    14.8,    10.222222,0,0, 20,SANTA ANA           
10751,R6,NM,35,87004, 4,1,1,3,N, , .,20,  .,1130,1400,011789,011989,     2.0,    15.7,    10.222222,0,0, 20,SANTA ANA           
10752,R6,NM,35,87004, 4,1,1,1,N, , .,20,  .,1150,1412,011789,011989,     1.3,    19.0,    10.222222,0,0, 20,SANTA ANA           
10753,R6,NM,35,87004, 4,1,1,1,N, , .,20,  .,0000,1730,011789,011989,     1.2,    20.5,    10.222222,0,0, 20,SANTA ANA           
10754,R6,NM,35,87004, 4,1,1,1,N, , .,20,  .,1315,1415,011789,011989,     4.2,     7.2,    10.222222,0,0, 20,SANTA ANA           
10755,R6,NM,35,87004, 4,1,1,3,N, , .,20,  .,1330,1330,011789,011989,     2.2,    14.1,    10.222222,0,0, 20,SANTA ANA           
10756,R6,NM,35,87004, 4,1,1,1,N, , .,20,  .,1655,1658,011789,011989,     2.3,    12.9,    10.222222,0,0, 20,SANTA ANA           
10757,R6,NM,35,87004, 4,1,1,3,N, , .,20,  .,1420,1700,012389,012589,     5.3,     7.1,    10.222222,0,0, 20,SANTA ANA           
10758,R6,NM,35,     , 1,1,1,3,N, , .,21,  .,0950,1000,012589,012789,     4.3,     6.0,    10.600000,0,1, 21,SANTA CLARA         
10759,R6,NM,35,     , 1,1,1,3,N, , .,21,  .,1335,1400,012589,012789,     0.1,     0.0,    10.600000,0,1, 21,SANTA CLARA         
10760,R6,NM,35,     , 1,1,1,2,N, , .,21,  .,1017,1020,012589,012789,     1.7,    14.2,    10.600000,0,1, 21,SANTA CLARA         
10761,R6,NM,35,     , 1,1,1,3,N, , .,21,  .,1100,1050,011889,012089,     1.4,    13.4,    10.600000,0,1, 21,SANTA CLARA         
10762,R6,NM,35,     , 1,1,1,1,N, , .,21,  .,1150,1145,011889,012089,     2.9,     7.9,    10.600000,0,1, 21,SANTA CLARA         
