idnum, state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
9508,WA,WA,53,98226, 4,1,0,7,Y, , 5, 5, 57,1521,1901,030391,031891,     0.3,   149.4,  1027.061457,0,0, 73,WHATCOM             
9509,WA,WA,53,98226, 4,1,0,1,Y, , 1, 5, 48,1000,1800,022291,022891,     0.1,   597.6,  1138.947244,0,0, 73,WHATCOM             
9510,WA,WA,53,98226, 4,1,0,2,Y, , 1, 5, 71,0900,0900,022891,030391,     0.4,   104.3,  1138.947244,0,0, 73,WHATCOM             
9511,WA,WA,53,98226, 4,1,1,3,N, , 3, 5,114,1200,1200,031091,031791,     0.2,   186.5,  1035.884626,0,0, 73,WHATCOM             
9512,WA,WA,53,98226, 4,5,1,1,N, , 4, 5, 84,1400,1500,032091,032991,     0.2,   193.0,   864.036338,0,0, 73,WHATCOM             
9513,WA,WA,53,98226, 4,5,1,1,N, , 1, 5,109,0752,0752,031191,031891,     0.3,   149.1,  1138.947244,0,0, 73,WHATCOM             
9514,WA,WA,53,98227, 4,5,1,7,N, , 4, 5, 27,2210,2210,022491,030391,     0.1,   350.3,   864.036338,0,0, 73,WHATCOM             
9515,WA,WA,53,98227, 4,1,0,4,Y, , 1, 5, 62,1030,1045,022691,030391,     0.3,   102.8,  1138.947244,0,0, 73,WHATCOM             
9516,WA,WA,53,98230, 4,1,0,0,Y, , 3, 5, 37,0940,0945,022091,022791,     0.6,    49.6,  1035.884626,0,0, 73,WHATCOM             
9517,WA,WA,53,98230, 4,1,1,3,N, , 5, 5, 26,1500,1500,021591,022291,     0.1,   239.4,  1027.061457,0,0, 73,WHATCOM             
9518,WA,WA,53,98264, 4,5,1,1,N, , 1, 5, 31,0645,0645,022091,022791,     0.8,    41.8,  1138.947244,0,0, 73,WHATCOM             
9519,WA,WA,53,98264, 4,1,1,5,N, , 2, 5, 61,1300,1300,031291,032091,     0.3,   100.5,  1137.790397,0,0, 73,WHATCOM             
9520,WA,WA,53,98295, 4,1,1,1,N, , 2, 5, 24,2100,2200,022391,030391,     0.3,   138.1,  1137.790397,0,0, 73,WHATCOM             
9521,WA,WA,53,98295, 4,1,1,2,N, , 4, 5, 78,0815,0815,022591,030391,     0.6,    54.5,   864.036338,0,0, 73,WHATCOM             
9522,WA,WA,53,98111, 3,1,0,1,Y, , 3, 3, 52,0930,0900,021991,022691,     1.6,    20.8,   163.301863,0,0, 75,WHITMAN             
9523,WA,WA,53,99027, 3,1,0,4,Y, , 5, 2, 39,1745,1355,022191,030391,    79.2,     1.6,   140.931343,0,0, 75,WHITMAN             
9524,WA,WA,53,99102, 3,1,0,2,Y, , 2, 3, 77,1700,1650,022791,030391,    12.8,     4.2,   183.481802,0,0, 75,WHITMAN             
9525,WA,WA,53,99102, 3,1,1,3,N, , 1, 3, 96,1900,1915,030391,031291,     0.1,   286.1,   166.668884,0,0, 75,WHITMAN             
9526,WA,WA,53,99111, 3,1,1,3,N, , 2, 3, 53,1030,1030,022191,022891,     0.7,    48.7,   183.481802,0,0, 75,WHITMAN             
9527,WA,WA,53,99111, 3,1,1,7,N, , 5, 3, 27,0600,0600,022591,030391,     2.0,    17.4,   159.487018,0,0, 75,WHITMAN             
9528,WA,WA,53,99111, 3,1,0,7,Y, , 2, 3, 28,1200,1200,022291,030391,     3.3,     9.7,   183.481802,0,0, 75,WHITMAN             
9529,WA,WA,53,99111, 3,1,0,4,Y, , 1, 3, 87,0830,0900,030391,030391,     1.3,    27.9,   166.668884,0,0, 75,WHITMAN             
9530,WA,WA,53,99111, 3,1,1,3,Y, , 4, 3, 61,1830,1830,022591,030391,     0.5,    63.9,   185.958967,0,0, 75,WHITMAN             
9531,WA,WA,53,99111, 3,1,0,1,Y, , 1, 3,109,2030,2030,030391,031191,    11.2,     5.8,   166.668884,0,0, 75,WHITMAN             
9532,WA,WA,53,99125, 3,1,1,3,N, , 5, 3, 80,0900,0900,022791,030391,     0.6,    54.0,   159.487018,0,0, 75,WHITMAN             
9533,WA,WA,53,99130, 3,1,1,7,N, , 5, 3,120,1130,1030,030391,031491,     4.1,    11.0,   159.487018,0,0, 75,WHITMAN             
9534,WA,WA,53,99149, 3,1,0,2,Y, , 3, 3, 89,2100,1159,032191,032991,     2.5,    19.9,   163.301863,0,0, 75,WHITMAN             
9535,WA,WA,53,99158, 3,1,0,4,Y, , 4, 3, 80,1830,0820,030391,031391,     5.2,     8.1,   185.958967,0,0, 75,WHITMAN             
9536,WA,WA,53,99161, 3,1,0,2,Y, , 3, 3,108,1600,1600,041391,042191,     1.5,    22.5,   163.301863,0,0, 75,WHITMAN             
9537,WA,WA,53,99161, 3,1,1,3,N, , 3, 3,  4,0930,1000,031091,031791,     3.2,    15.3,   163.301863,0,0, 75,WHITMAN             
9538,WA,WA,53,99163, 3,1,0,4,Y, , 3, 3, 31,1935,2000,021991,022691,     4.7,    11.1,   163.301863,0,0, 75,WHITMAN             
9539,WA,WA,53,99163, 3,1,0,7,Y, , 3, 3, 29,1600,0500,022191,030391,     7.8,     6.1,   163.301863,0,0, 75,WHITMAN             
9540,WA,WA,53,99163, 3,1,1,3,N, , 5, 3, 43,2100,2100,022491,030391,     1.0,    37.4,   159.487018,0,0, 75,WHITMAN             
9541,WA,WA,53,99163, 3,1,0,1,Y, , 2, 3, 45,2000,1600,022791,030391,    10.2,     5.4,   183.481802,0,0, 75,WHITMAN             
9542,WA,WA,53,99163, 3,1,0,7,Y, , 5, 3, 76,1600,1615,022591,030391,     6.1,     6.8,   159.487018,0,0, 75,WHITMAN             
9543,WA,WA,53,99163, 3,1,1,1,N, , 4, 3, 91,1200,1200,022591,030391,     2.0,    17.3,   185.958967,0,0, 75,WHITMAN             
9544,WA,WA,53,99163, 3,1,0,2,Y, , 1, 3, 85,0815,0900,032791,040491,     1.2,    37.3,   166.668884,0,0, 75,WHITMAN             
9545,WA,WA,53,99163, 3,5,1,1,N, , 3, 3, 50,2045,2130,022791,030391,     0.3,   208.5,   163.301863,0,0, 75,WHITMAN             
9546,WA,WA,53,99163, 3,1,0,1,Y, , 3, 3, 73,1215,1215,043091,050591,     1.0,    42.6,   163.301863,2,0, 75,WHITMAN             
9547,WA,WA,53,99163, 3,1,0,2,Y, , 5, 3,107,2100,2150,030391,031191,     0.2,   196.1,   159.487018,0,0, 75,WHITMAN             
9548,WA,WA,53,99163, 3,1,0,1,Y, , 5, 3,  6,0745,0745,031191,031891,     2.3,    17.9,   159.487018,0,0, 75,WHITMAN             
9549,WA,WA,53,99163, 3,2,0,1,Y, , 5, 3, 12,1400,1400,031791,032491,     4.1,    10.9,   159.487018,0,0, 75,WHITMAN             
9550,WA,WA,53,99163, 3,1,0,5,Y, , 4, 3,  7,0745,1505,041891,042791,     4.9,    10.4,   185.958967,0,0, 75,WHITMAN             
9551,WA,WA,53,99170, 3,1,1,3,Y, , 3, 3, 28,0755,0755,022091,022791,     1.0,    32.1,   163.301863,0,0, 75,WHITMAN             
9552,WA,WA,53,99170, 3,1,0,2,Y, , 5, 3, 28,1930,1930,021991,022691,     5.3,     8.2,   159.487018,0,0, 75,WHITMAN             
9553,WA,WA,53,98901, 3,1,1,1,N, , 1, 3, 40,0730,0730,021891,022591,     0.2,   133.0,   166.668884,0,0, 77,YAKIMA              
9554,WA,WA,53,98901, 3,1,1,2,N, , 4, 3, 51,1800,2200,021891,022591,     1.0,    33.7,   185.958967,0,0, 77,YAKIMA              
9555,WA,WA,53,98901, 3,1,0,7,Y, , 5, 3, 38,1300,1400,022091,022791,     5.1,     9.1,   159.487018,0,0, 77,YAKIMA              
9556,WA,WA,53,98901, 3,1,1,1,N, , 3, 3, 43,1630,1800,030391,030391,     1.5,    28.2,   163.301863,0,0, 77,YAKIMA              
9557,WA,WA,53,98901, 3,1,1,2,N, , 2, 3, 94,0830,0830,030391,031191,     0.5,    68.9,   183.481802,0,0, 77,YAKIMA              
9558,WA,WA,53,98901, 3,1,1,3,N, , 4, 3, 94,2015,2025,022791,030391,     0.1,   606.7,   185.958967,0,0, 77,YAKIMA              
9559,WA,WA,53,98901, 3,1,1,7,N, , 2, 3, 85,2000,2000,030391,031191,    -0.1,     0.0,   183.481802,0,0, 77,YAKIMA              
9560,WA,WA,53,98901, 3,1,0,4,Y, , 2, 3,119,0725,0728,030391,031391,     0.4,    68.7,   183.481802,0,0, 77,YAKIMA              
9561,WA,WA,53,98901, 3,1,1,0,N, , 1, 3,101,1730,1730,030391,031491,     0.9,    57.7,   166.668884,0,0, 77,YAKIMA              
9562,WA,WA,53,98901, 3,1,1,1,N, , 5, 3,  8,1630,1630,030391,031491,     0.3,   131.6,   159.487018,0,0, 77,YAKIMA              
9563,WA,WA,53,98902, 3,1,1,2,Y, , 3, 3, 22,1630,1700,021991,022691,    12.0,     5.7,   163.301863,0,0, 77,YAKIMA              
9564,WA,WA,53,98902, 3,1,1,1,N, , 1, 3, 34,0830,0830,021791,022491,     1.0,    38.1,   166.668884,0,0, 77,YAKIMA              
9565,WA,WA,53,98902, 3,1,0,4,Y, , 3, 3, 26,0900,0900,021991,022691,     3.5,    10.8,   163.301863,0,0, 77,YAKIMA              
9566,WA,WA,53,98902, 3,1,0,4,Y, , 5, 3, 59,0630,0620,022891,030391,     1.1,    37.5,   159.487018,0,0, 77,YAKIMA              
9567,WA,WA,53,98902, 3,1,0,4,Y, , 1, 3, 55,0800,0800,041291,041991,     1.8,    31.6,   166.668884,2,0, 77,YAKIMA              
9568,WA,WA,53,98902, 3,1,1,2,N, , 4, 3, 56,1710,1710,021991,022691,     2.1,    22.2,   185.958967,0,0, 77,YAKIMA              
9569,WA,WA,53,98902, 3,1,1,1,N, , 2, 3, 30,1330,1330,021991,022691,     1.0,    30.0,   183.481802,0,0, 77,YAKIMA              
9570,WA,WA,53,98902, 3,1,0,4,Y, , 4, 3, 30,0600,0555,022091,022791,     2.9,    19.4,   185.958967,0,0, 77,YAKIMA              
9571,WA,WA,53,98902, 3,1,0,7,Y, , 1, 3, 53,1130,1130,022191,022891,     1.1,    39.5,   166.668884,0,0, 77,YAKIMA              
9572,WA,WA,53,98902, 3,1,1,3,N, , 3, 3, 53,0600,1800,022091,022791,     0.8,    55.5,   163.301863,0,0, 77,YAKIMA              
9573,WA,WA,53,98902, 3,1,0,4,Y, , 4, 3, 57,1100,1400,022191,022891,     2.3,    17.3,   185.958967,0,0, 77,YAKIMA              
9574,WA,WA,53,98902, 3,1,0,0,Y, , 2, 3, 42,0930,0930,022291,030391,     1.6,    22.2,   183.481802,0,0, 77,YAKIMA              
9575,WA,WA,53,98902, 3,1,1,1,N, , 4, 3, 44,1745,1830,022191,030391,     1.8,    19.6,   185.958967,0,0, 77,YAKIMA              
9576,WA,WA,53,98902, 3,2,0,4,Y, , 1, 3, 46,1000,1000,022591,030391,     2.7,    15.8,   166.668884,0,0, 77,YAKIMA              
9577,WA,WA,53,98902, 3,1,1,3,Y, , 2, 3, 21,1740,0620,022591,030391,     1.0,    35.1,   183.481802,0,0, 77,YAKIMA              
9578,WA,WA,53,98902, 3,1,1,3,N, , 5, 3, 22,1530,1530,030391,030391,     0.5,    89.2,   159.487018,0,0, 77,YAKIMA              
9579,WA,WA,53,98902, 3,1,0,7,Y, , 2, 3, 52,1930,1930,030391,031491,     1.1,    33.2,   183.481802,0,0, 77,YAKIMA              
9580,WA,WA,53,98902, 3,1,0,7,Y, , 1, 3, 33,1000,1000,022391,030391,     1.4,    32.5,   166.668884,0,0, 77,YAKIMA              
9581,WA,WA,53,98902, 3,1,0,3,Y, , 4, 3, 63,2000,2000,030391,030391,     0.7,    59.3,   185.958967,0,0, 77,YAKIMA              
9582,WA,WA,53,98902, 3,1,0,4,Y, , 4, 3, 67,1000,1000,022691,030391,    17.8,     3.1,   185.958967,0,0, 77,YAKIMA              
9583,WA,WA,53,98902, 3,1,0,2,Y, , 4, 3, 78,1800,1800,022591,030391,     1.3,    28.9,   185.958967,0,0, 77,YAKIMA              
9584,WA,WA,53,98902, 3,1,1,3,N, , 2, 3, 95,1655,1800,022791,030391,     1.0,    32.7,   183.481802,0,0, 77,YAKIMA              
9585,WA,WA,53,98902, 3,1,1,3,N, , 4, 3, 90,1600,1600,022691,030391,     3.3,    12.6,   185.958967,0,0, 77,YAKIMA              
9586,WA,WA,53,98902, 3,1,1,3,N, , 3, 3, 61,1415,1418,022691,030391,     0.7,    53.2,   163.301863,0,0, 77,YAKIMA              
9587,WA,WA,53,98902, 3,2,1,1,N, , 3, 3, 82,1000,0800,022891,030391,     0.4,    94.8,   163.301863,0,0, 77,YAKIMA              
9588,WA,WA,53,98902, 3,1,0,2,Y, , 3, 3, 34,1500,1530,022791,030391,    -0.3,     0.0,   163.301863,0,0, 77,YAKIMA              
9589,WA,WA,53,98902, 3,1,0,4,Y, , 5, 3, 67,1400,1400,030391,031091,     0.8,    44.9,   159.487018,0,0, 77,YAKIMA              
9590,WA,WA,53,98902, 3,1,1,1,N, , 4, 3, 77,1400,1400,030391,031291,     1.5,    19.3,   185.958967,0,0, 77,YAKIMA              
9591,WA,WA,53,98902, 3,1,1,7,N, , 3, 3,101,0945,0945,030391,031091,     2.3,    15.4,   163.301863,0,0, 77,YAKIMA              
9592,WA,WA,53,98902, 3,1,1,0,N, , 5, 3,103,2000,2030,030391,031091,     0.2,   138.8,   159.487018,0,0, 77,YAKIMA              
9593,WA,WA,53,98902, 3,1,1,1,N, , 3, 3,105,1230,1230,030391,031291,     0.5,    61.1,   163.301863,0,0, 77,YAKIMA              
9594,WA,WA,53,98902, 3,1,0,4,Y, , 5, 3,109,1730,0845,030391,031191,     1.2,    27.8,   159.487018,0,0, 77,YAKIMA              
9595,WA,WA,53,98902, 3,1,0,4,Y, , 1, 3,103,1700,1800,031091,031791,     3.5,    10.5,   166.668884,0,0, 77,YAKIMA              
9596,WA,WA,53,98902, 3,1,0,1,Y, , 5, 3,  7,0935,0935,030391,031591,     2.0,    14.5,   159.487018,0,0, 77,YAKIMA              
9597,WA,WA,53,98902, 3,1,1,3,N, , 1, 3,  8,1330,1430,030391,031491,     1.5,    25.4,   166.668884,0,0, 77,YAKIMA              
9598,WA,WA,53,98903, 3,1,1,3,N, , 2, 3, 57,0945,0945,022591,030391,     3.0,    13.0,   183.481802,0,0, 77,YAKIMA              
9599,WA,WA,53,98903, 3,1,1,7,N, , 4, 3, 29,0837,0837,022391,030391,     1.6,    20.7,   185.958967,0,0, 77,YAKIMA              
9600,WA,WA,53,98903, 3,1,1,7,N, , 1, 3, 30,1042,1042,022191,022891,     0.8,    40.7,   166.668884,0,0, 77,YAKIMA              
9601,WA,WA,53,98903, 3,1,0,2,Y, , 5, 3, 45,1217,1223,022391,030391,     4.6,    11.6,   159.487018,0,0, 77,YAKIMA              
9602,WA,WA,53,98903, 3,1,1,3,Y, , 2, 3, 70,1500,1500,030391,031091,     1.0,    40.7,   183.481802,0,0, 77,YAKIMA              
9603,WA,WA,53,98903, 3,1,1,7,N, , 5, 3, 92,1800,1800,022591,030391,     0.8,    39.2,   159.487018,0,0, 77,YAKIMA              
9604,WA,WA,53,98903, 3,5,1,3,N, , 5, 3, 94,0800,0800,030391,031091,     0.3,   135.7,   159.487018,0,0, 77,YAKIMA              
9605,WA,WA,53,98903, 3,1,1,1,N, , 5, 3, 32,0720,0825,030391,031191,     0.6,    53.9,   159.487018,0,0, 77,YAKIMA              
9606,WA,WA,53,98903, 3,1,1,3,N, , 3, 3,104,1630,1630,030391,031191,     1.2,    30.7,   163.301863,0,0, 77,YAKIMA              
9607,WA,WA,53,98907, 3,1,0,4,Y, , 2, 3, 62,1110,0910,022591,030391,     3.8,     9.0,   183.481802,0,0, 77,YAKIMA              
9608,WA,WA,53,98908, 3,1,1,1,N, , 5, 3, 21,1945,2045,022191,022891,     1.4,    26.1,   159.487018,0,0, 77,YAKIMA              
9609,WA,WA,53,98908, 3,1,1,2,N, , 2, 3, 37,0900,0900,021791,022491,     1.0,    40.2,   183.481802,0,0, 77,YAKIMA              
9610,WA,WA,53,98908, 3,1,1,3,N, , 4, 3, 25,0945,0945,021891,022591,     2.2,    15.7,   185.958967,0,0, 77,YAKIMA              
9611,WA,WA,53,98908, 3,1,1,3,N, , 5, 3, 56,1730,1713,021991,022891,     8.9,     9.9,   159.487018,0,0, 77,YAKIMA              
9612,WA,WA,53,98908, 3,1,1,1,N, , 3, 3, 38,1145,1230,021991,022691,     0.4,    68.4,   163.301863,0,0, 77,YAKIMA              
9613,WA,WA,53,98908, 3,1,1,3,N, , 5, 3, 37,1300,1000,022191,030391,     1.8,    16.2,   159.487018,0,0, 77,YAKIMA              
9614,WA,WA,53,98908, 3,1,1,3,N, , 3, 3, 44,1815,1815,022491,030391,     1.5,    29.4,   163.301863,0,0, 77,YAKIMA              
9615,WA,WA,53,98908, 3,1,1,1,N, , 1, 3, 48,1230,1245,022291,030391,     1.0,    35.2,   166.668884,0,0, 77,YAKIMA              
9616,WA,WA,53,98908, 3,1,1,3,N, , 2, 3, 54,1100,1135,022191,022891,     0.4,   105.7,   183.481802,0,0, 77,YAKIMA              
9617,WA,WA,53,98908, 3,1,0,2,Y, , 4, 3, 75,1220,1230,022391,030391,     2.8,    15.0,   185.958967,0,0, 77,YAKIMA              
9618,WA,WA,53,98908, 3,5,1,1,N, , 2, 3, 72,0930,0600,030391,030391,     0.2,   147.1,   183.481802,0,0, 77,YAKIMA              
9619,WA,WA,53,98908, 3,1,1,3,N, , 5, 3, 63,0630,0630,022591,030391,     1.1,    35.7,   159.487018,0,0, 77,YAKIMA              
9620,WA,WA,53,98908, 3,1,1,3,N, , 2, 3, 64,0750,0750,042991,050591,     0.9,    35.6,   183.481802,2,0, 77,YAKIMA              
9621,WA,WA,53,98908, 3,1,1,1,N, , 1, 3, 69,1237,1237,022591,030391,     0.9,    34.0,   166.668884,0,0, 77,YAKIMA              
9622,WA,WA,53,98908, 3,1,1,7,N, , 4, 3, 66,2036,2036,030391,031591,     2.0,    18.8,   185.958967,0,0, 77,YAKIMA              
9623,WA,WA,53,98908, 3,1,0,4,Y, , 1, 3, 95,1800,2000,022891,030391,     1.6,    26.4,   166.668884,0,0, 77,YAKIMA              
9624,WA,WA,53,98908, 3,2,1,1,N, , 4, 3, 96,1630,1000,022591,030391,     0.2,   194.2,   185.958967,0,0, 77,YAKIMA              
9625,WA,WA,53,98908, 3,1,1,2,N, , 4, 3, 55,1100,2300,030391,031191,     0.5,    57.1,   185.958967,0,0, 77,YAKIMA              
9626,WA,WA,53,98908, 3,1,0,1,Y, , 2, 3, 60,1155,1205,022691,030391,     1.1,    28.2,   183.481802,0,0, 77,YAKIMA              
9627,WA,WA,53,98908, 3,1,1,3,N, , 5, 3, 87,0730,0732,030391,030391,     0.9,    32.2,   159.487018,0,0, 77,YAKIMA              
9628,WA,WA,53,98908, 3,1,0,2,Y, , 2, 3, 50,0930,0930,022891,030391,     2.6,    14.5,   183.481802,0,0, 77,YAKIMA              
9629,WA,WA,53,98908, 3,1,0,2,Y, , 2, 3, 59,1930,2130,022791,030391,     2.1,    21.7,   183.481802,0,0, 77,YAKIMA              
9630,WA,WA,53,98908, 3,0,9,0, , , 1, 3, 88,0900,0900,030391,031491,     1.4,    25.4,   166.668884,0,0, 77,YAKIMA              
9631,WA,WA,53,98908, 3,1,0,2,Y, , 3, 3, 88,0845,0915,022891,030391,     1.4,    46.7,   163.301863,0,0, 77,YAKIMA              
9632,WA,WA,53,98908, 3,1,0,2,Y, , 3, 3, 93,1730,1730,022891,030391,     2.1,    15.9,   163.301863,0,0, 77,YAKIMA              
9633,WA,WA,53,98908, 3,1,1,3,N, , 1, 3, 96,0900,0900,030391,030391,     0.6,    52.5,   166.668884,0,0, 77,YAKIMA              
9634,WA,WA,53,98908, 3,1,0,7,Y, , 3, 3, 74,1030,0820,032391,033191,     1.8,    21.0,   163.301863,0,0, 77,YAKIMA              
9635,WA,WA,53,98908, 3,1,1,2,N, , 3, 3, 82,1330,1330,030391,030391,     1.6,    18.3,   163.301863,0,0, 77,YAKIMA              
9636,WA,WA,53,98908, 3,1,1,3,N, , 2, 3,118,0940,0915,030391,031691,     0.1,   247.7,   183.481802,0,0, 77,YAKIMA              
9637,WA,WA,53,98908, 3,1,1,1,Y, , 1, 3,117,0800,0800,030391,031291,     0.8,    45.5,   166.668884,0,0, 77,YAKIMA              
9638,WA,WA,53,98908, 3,1,0,4,Y, , 4, 3,116,1900,1800,030391,031491,     2.4,    13.7,   185.958967,0,0, 77,YAKIMA              
9639,WA,WA,53,98908, 3,1,0,4,Y, , 1, 3,113,1845,1845,030391,031291,     2.5,    15.2,   166.668884,0,0, 77,YAKIMA              
9640,WA,WA,53,98908, 3,1,1,3,N, , 2, 3,102,1023,1045,031491,032191,     0.9,    43.7,   183.481802,0,0, 77,YAKIMA              
9641,WA,WA,53,98908, 3,1,0,2,Y, , 1, 3,103,0620,0630,031191,031891,     2.3,    18.0,   166.668884,0,0, 77,YAKIMA              
9642,WA,WA,53,98908, 3,1,1,5,Y, , 2, 3,  4,1500,0900,031691,032591,     1.8,    21.6,   183.481802,0,0, 77,YAKIMA              
9643,WA,WA,53,98923, 3,1,1,3,N, , 5, 3, 36,2000,1645,022891,030391,     3.5,    14.7,   159.487018,0,0, 77,YAKIMA              
9644,WA,WA,53,98930, 3,1,1,0,N, , 1, 3, 57,1310,0800,021991,022691,     1.4,    24.7,   166.668884,0,0, 77,YAKIMA              
9645,WA,WA,53,98930, 3,1,1,1,N, , 5, 3, 58,1100,1100,042891,050591,     1.1,    31.8,   159.487018,2,0, 77,YAKIMA              
9646,WA,WA,53,98930, 3,1,1,2,N, , 1, 3, 75,1945,1945,022391,030391,     1.2,    32.7,   166.668884,0,0, 77,YAKIMA              
9647,WA,WA,53,98930, 3,1,0,2,Y, , 1, 3, 77,1300,1300,030391,031091,     0.9,    41.7,   166.668884,0,0, 77,YAKIMA              
9648,WA,WA,53,98930, 3,1,1,3,N, , 3, 3, 71,0830,0830,030391,031591,     1.4,    24.1,   163.301863,0,0, 77,YAKIMA              
9649,WA,WA,53,98930, 3,1,1,3,N, , 1, 3,108,1840,1930,030391,031491,     1.3,    32.4,   166.668884,0,0, 77,YAKIMA              
9650,WA,WA,53,98930, 3,1,0,7,Y, , 5, 3,  3,1000,1000,030391,031491,     1.2,    26.9,   159.487018,0,0, 77,YAKIMA              
9651,WA,WA,53,98932, 3,1,0,4,Y, , 3, 3, 36,0945,1000,021991,022591,     1.8,    19.9,   163.301863,0,0, 77,YAKIMA              
9652,WA,WA,53,98932, 3,1,1,3,N, , 2, 3, 40,0515,0520,022191,022891,     1.1,    30.2,   183.481802,0,0, 77,YAKIMA              
9653,WA,WA,53,98932, 3,5,1,1,N, , 5, 3, 46,0645,0645,042491,050591,     0.4,   166.1,   159.487018,2,0, 77,YAKIMA              
9654,WA,WA,53,98932, 3,1,0,4,Y, , 1, 3,110,0900,0900,030391,031491,     1.5,    27.2,   166.668884,0,0, 77,YAKIMA              
9655,WA,WA,53,98935, 3,1,1,2,N, , 5, 3, 48,1830,1830,022291,030391,     1.1,    47.9,   159.487018,0,0, 77,YAKIMA              
9656,WA,WA,53,98936, 3,5,1,1,N, , 4, 3, 53,1226,0839,030391,031291,     0.1,   260.9,   185.958967,0,0, 77,YAKIMA              
9657,WA,WA,53,98936, 3,1,1,1,N, , 3, 3, 95,1700,2100,022791,030391,     0.8,    55.8,   163.301863,0,0, 77,YAKIMA              
9658,WA,WA,53,98936, 3,1,1,2,N, , 2, 3, 99,1955,2129,042391,050591,     0.4,    93.5,   183.481802,2,0, 77,YAKIMA              
9659,WA,WA,53,98936, 3,1,1,5,N, , 3, 3,117,1130,1630,030391,031291,     1.1,    26.9,   163.301863,0,0, 77,YAKIMA              
9660,WA,WA,53,98936, 3,1,1,3,N, , 2, 3,  5,1415,1415,030391,031391,     0.5,    90.9,   183.481802,0,0, 77,YAKIMA              
9661,WA,WA,53,98937, 3,1,0,2,Y, , 5, 3, 59,0800,1201,042491,050591,     0.2,   173.1,   159.487018,2,0, 77,YAKIMA              
9662,WA,WA,53,98937, 3,1,1,7,N, , 5, 3, 91,1930,2000,022891,030391,     1.0,    34.3,   159.487018,0,0, 77,YAKIMA              
9663,WA,WA,53,98937, 3,1,0,7,Y, , 3, 3, 91,1900,2100,030391,030391,     0.6,    56.0,   163.301863,0,0, 77,YAKIMA              
9664,WA,WA,53,98937, 3,1,1,7,N, , 2, 3,  1,1600,1915,030391,031291,     5.7,     8.4,   183.481802,0,0, 77,YAKIMA              
9665,WA,WA,53,98942, 3,1,0,5,Y, , 1, 3, 59,2100,2145,022591,030391,     0.3,   106.8,   166.668884,0,0, 77,YAKIMA              
9666,WA,WA,53,98942, 3,1,1,2,N, , 4, 3, 57,1900,1900,030391,031491,     0.5,    65.6,   185.958967,0,0, 77,YAKIMA              
9667,WA,WA,53,98942, 3,5,1,0,N, , 2, 3, 98,1232,1232,030391,030391,     0.3,   291.4,   183.481802,0,0, 77,YAKIMA              
9668,WA,WA,53,98942, 3,1,1,3,N, , 1, 3,118,0900,0900,030391,031391,     0.3,   168.9,   166.668884,0,0, 77,YAKIMA              
9669,WA,WA,53,98942, 3,1,1,3,N, , 3, 3, 67,0800,0800,031191,031891,     0.8,    33.0,   163.301863,0,0, 77,YAKIMA              
9670,WA,WA,53,98942, 3,1,1,1,Y, , 1, 3,  3,1200,1200,030391,031591,     1.0,    34.0,   166.668884,0,0, 77,YAKIMA              
9671,WA,WA,53,98944, 3,1,1,1,N, , 2, 3, 91,1500,1500,022691,030391,     1.2,    26.8,   183.481802,0,0, 77,YAKIMA              
9672,WA,WA,53,98944, 3,1,0,4,Y, , 4, 3, 84,1830,1830,022791,030391,     1.2,    37.4,   185.958967,0,0, 77,YAKIMA              
9673,WA,WA,53,98944, 3,1,1,1,Y, , 5, 3,101,1030,1500,030391,031091,     1.0,    35.4,   159.487018,0,0, 77,YAKIMA              
9674,WA,WA,53,98944, 3,1,0,2,Y, , 5, 3,112,1400,1400,030391,031191,     1.5,    29.8,   159.487018,0,0, 77,YAKIMA              
9675,WA,WA,53,98944, 3,1,1,2,Y, , 1, 3,101,0930,0930,030391,031591,     2.2,    18.3,   166.668884,0,0, 77,YAKIMA              
9676,WA,WA,53,98947, 3,1,1,3,N, , 4, 3, 26,1250,1123,021891,022491,    10.2,     5.7,   185.958967,0,0, 77,YAKIMA              
9677,WA,WA,53,98948, 3,1,1,1,N, , 5, 3, 27,1207,1820,021791,022491,     0.9,    39.7,   159.487018,0,0, 77,YAKIMA              
9678,WA,WA,53,98948, 3,1,1,3,N, , 2, 3, 14,1045,2120,040491,041491,     0.0,  2482.8,   183.481802,0,0, 77,YAKIMA              
9679,WA,WA,53,98951, 3,1,0,4,Y, , 1, 3,115,1700,1700,030391,031391,     2.2,    21.0,   166.668884,0,0, 77,YAKIMA              
9680,WA,WA,53,98951, 3,1,0,4,Y, , 5, 3,  8,2115,0815,030391,031591,     1.8,    18.4,   159.487018,0,0, 77,YAKIMA              
9681,WA,WA,53,98953, 3,5,1,3,N, , 4, 3, 34,1715,1715,022491,030391,    15.4,     3.7,   185.958967,0,0, 77,YAKIMA              
9682,WA,WA,53,98953, 3,1,0,4,Y, , 1, 3, 54,1900,2000,022091,022791,     3.1,    15.3,   166.668884,0,0, 77,YAKIMA              
9683,WA,WA,53,98953, 3,1,0,4,Y, , 4, 3, 60,1000,1000,022291,030391,     2.5,    14.3,   185.958967,0,0, 77,YAKIMA              
9684,WA,WA,53,98953, 3,0,0,3,Y, , 5, 3, 69,1430,1300,030391,030391,     1.9,    15.9,   159.487018,0,0, 77,YAKIMA              
